restaurant_id,dish_name,category,cuisine_type,description,price,tax_gst_%,food_type,spice_level,image_url,created_at
5e01cd3d0b3349958cb0132a,Cold Coffee,Beverage,Other,Beverage with Mild taste,401,12,Veg,Mild,https://foodimages.com/food_336.jpg,30-07-2025
5e01cd3d0b3349958cb0132a,Spring Rolls,Starter,Chinese,Starter with Spicy taste,282,18,Veg,Spicy,https://foodimages.com/food_337.jpg,26-10-2025
5e01cd3d0b3349958cb0132a,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,176,12,Jain,Mild,https://foodimages.com/food_338.jpg,04-09-2025
5e01cd3d0b3349958cb0132a,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,310,5,Non-Veg,Mild,https://foodimages.com/food_339.jpg,14-11-2025
9a21c2074f6103517905c84a,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,251,12,Veg,Spicy,https://foodimages.com/food_340.jpg,21-11-2025
9a21c2074f6103517905c84a,Chicken Manchurian,Starter,Chinese,Starter with Medium taste,161,0,Non-Veg,Medium,https://foodimages.com/food_341.jpg,20-12-2025
9a21c2074f6103517905c84a,Paneer Butter Masala,Main Course,Indian,Main Course with Medium taste,292,0,Veg,Medium,https://foodimages.com/food_342.jpg,31-08-2025
9a21c2074f6103517905c84a,Cold Coffee,Beverage,Other,Beverage with Medium taste,286,18,Veg,Medium,https://foodimages.com/food_343.jpg,04-09-2025
b189a304e1fc9e7483c83e3b,Spring Rolls,Starter,Chinese,Starter with Medium taste,369,5,Veg,Medium,https://foodimages.com/food_344.jpg,09-08-2025
b189a304e1fc9e7483c83e3b,Lemon Iced Tea,Main Course,Other,Main Course with Medium taste,312,12,Jain,Medium,https://foodimages.com/food_345.jpg,05-11-2025
b189a304e1fc9e7483c83e3b,Brownie,Dessert,Other,Dessert with Mild taste,397,5,Veg,Mild,https://foodimages.com/food_346.jpg,25-09-2025
b189a304e1fc9e7483c83e3b,Chicken Biryani,Main Course,Indian,Main Course with Spicy taste,357,12,Non-Veg,Spicy,https://foodimages.com/food_347.jpg,23-07-2025
4b9b80e570b4ed498cc5bfce,Margherita Pizza,Main Course,Italian,Main Course with Medium taste,349,18,Veg,Medium,https://foodimages.com/food_348.jpg,04-09-2025
4b9b80e570b4ed498cc5bfce,Chicken Manchurian,Starter,Chinese,Starter with Spicy taste,284,5,Non-Veg,Spicy,https://foodimages.com/food_349.jpg,28-11-2025
4b9b80e570b4ed498cc5bfce,Brownie,Dessert,Other,Dessert with Medium taste,362,5,Veg,Medium,https://foodimages.com/food_350.jpg,05-10-2025
4b9b80e570b4ed498cc5bfce,Spring Rolls,Starter,Chinese,Starter with Mild taste,209,18,Veg,Mild,https://foodimages.com/food_351.jpg,06-09-2025
3a0a1eb86d251fbbcb166dbd,Veg Hakka Noodles,Main Course,Chinese,Main Course with Medium taste,298,18,Veg,Medium,https://foodimages.com/food_352.jpg,29-12-2025
3a0a1eb86d251fbbcb166dbd,Margherita Pizza,Main Course,Italian,Main Course with Medium taste,177,0,Veg,Medium,https://foodimages.com/food_353.jpg,10-12-2025
3a0a1eb86d251fbbcb166dbd,Spring Rolls,Starter,Chinese,Starter with Spicy taste,382,12,Veg,Spicy,https://foodimages.com/food_354.jpg,08-12-2025
3a0a1eb86d251fbbcb166dbd,Cold Coffee,Beverage,Other,Beverage with Spicy taste,255,5,Veg,Spicy,https://foodimages.com/food_355.jpg,28-12-2025
5e440554516869a379f5d70b,Chicken Biryani,Main Course,Indian,Main Course with Mild taste,357,12,Non-Veg,Mild,https://foodimages.com/food_356.jpg,20-08-2025
5e440554516869a379f5d70b,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,426,0,Jain,Spicy,https://foodimages.com/food_357.jpg,20-07-2025
5e440554516869a379f5d70b,Brownie,Dessert,Other,Dessert with Spicy taste,362,5,Veg,Spicy,https://foodimages.com/food_358.jpg,02-09-2025
5e440554516869a379f5d70b,Gulab Jamun,Dessert,Indian,Dessert with Spicy taste,270,0,Veg,Spicy,https://foodimages.com/food_359.jpg,28-10-2025
9552a22261b3a2fdaa679df2,Spring Rolls,Starter,Chinese,Starter with Mild taste,465,12,Veg,Mild,https://foodimages.com/food_360.jpg,27-10-2025
9552a22261b3a2fdaa679df2,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,483,0,Non-Veg,Mild,https://foodimages.com/food_361.jpg,06-11-2025
9552a22261b3a2fdaa679df2,Gulab Jamun,Dessert,Indian,Dessert with Mild taste,366,12,Veg,Mild,https://foodimages.com/food_362.jpg,24-09-2025
9552a22261b3a2fdaa679df2,Cold Coffee,Beverage,Other,Beverage with Spicy taste,338,18,Veg,Spicy,https://foodimages.com/food_363.jpg,28-11-2025
ef8f16ca8990f148b8bb12c2,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,128,0,Veg,Spicy,https://foodimages.com/food_364.jpg,18-09-2025
ef8f16ca8990f148b8bb12c2,Lemon Iced Tea,Main Course,Other,Main Course with Mild taste,413,18,Vegan,Mild,https://foodimages.com/food_365.jpg,15-11-2025
ef8f16ca8990f148b8bb12c2,Spring Rolls,Starter,Chinese,Starter with Spicy taste,486,12,Veg,Spicy,https://foodimages.com/food_366.jpg,29-08-2025
ef8f16ca8990f148b8bb12c2,Gulab Jamun,Dessert,Indian,Dessert with Spicy taste,132,12,Veg,Spicy,https://foodimages.com/food_367.jpg,12-12-2025
6da8f249c3354c9948c81897,Gulab Jamun,Dessert,Indian,Dessert with Medium taste,382,12,Veg,Medium,https://foodimages.com/food_368.jpg,20-11-2025
6da8f249c3354c9948c81897,Lemon Iced Tea,Beverage,Other,Beverage with Mild taste,344,18,Vegan,Mild,https://foodimages.com/food_369.jpg,31-10-2025
6da8f249c3354c9948c81897,Cold Coffee,Beverage,Other,Beverage with Mild taste,350,18,Veg,Mild,https://foodimages.com/food_370.jpg,18-09-2025
6da8f249c3354c9948c81897,Brownie,Dessert,Other,Dessert with Spicy taste,297,18,Jain,Spicy,https://foodimages.com/food_371.jpg,27-09-2025
c2bc60056697c240a7841990,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,366,18,Veg,Spicy,https://foodimages.com/food_372.jpg,03-12-2025
c2bc60056697c240a7841990,Cold Coffee,Beverage,Other,Beverage with Medium taste,186,5,Veg,Medium,https://foodimages.com/food_373.jpg,10-08-2025
c2bc60056697c240a7841990,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,416,0,Veg,Mild,https://foodimages.com/food_374.jpg,25-08-2025
c2bc60056697c240a7841990,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,276,12,Non-Veg,Mild,https://foodimages.com/food_375.jpg,14-12-2025
bbefbf5de1cacbae2eb6bcf8,Margherita Pizza,Main Course,Italian,Main Course with Spicy taste,284,18,Veg,Spicy,https://foodimages.com/food_376.jpg,03-08-2025
bbefbf5de1cacbae2eb6bcf8,Gulab Jamun,Dessert,Indian,Dessert with Mild taste,303,0,Veg,Mild,https://foodimages.com/food_377.jpg,30-12-2025
bbefbf5de1cacbae2eb6bcf8,Chicken Manchurian,Starter,Chinese,Starter with Spicy taste,327,12,Non-Veg,Spicy,https://foodimages.com/food_378.jpg,19-12-2025
bbefbf5de1cacbae2eb6bcf8,Lemon Iced Tea,Main Course,Other,Main Course with Medium taste,135,12,Vegan,Medium,https://foodimages.com/food_379.jpg,18-08-2025
1d2cb29e8acb7642f9d79fda,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,419,5,Veg,Spicy,https://foodimages.com/food_380.jpg,24-08-2025
1d2cb29e8acb7642f9d79fda,Lemon Iced Tea,Dessert,Other,Dessert with Medium taste,425,0,Jain,Medium,https://foodimages.com/food_381.jpg,25-11-2025
1d2cb29e8acb7642f9d79fda,Chicken Manchurian,Starter,Chinese,Starter with Spicy taste,360,5,Non-Veg,Spicy,https://foodimages.com/food_382.jpg,10-08-2025
1d2cb29e8acb7642f9d79fda,Chicken Biryani,Main Course,Indian,Main Course with Medium taste,349,18,Non-Veg,Medium,https://foodimages.com/food_383.jpg,29-08-2025
807a8bc8526e52e1bb98af9f,Gulab Jamun,Dessert,Indian,Dessert with Medium taste,137,12,Veg,Medium,https://foodimages.com/food_384.jpg,06-11-2025
807a8bc8526e52e1bb98af9f,Spring Rolls,Starter,Chinese,Starter with Mild taste,266,5,Veg,Mild,https://foodimages.com/food_385.jpg,17-12-2025
807a8bc8526e52e1bb98af9f,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,363,18,Veg,Spicy,https://foodimages.com/food_386.jpg,23-09-2025
807a8bc8526e52e1bb98af9f,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,170,18,Veg,Mild,https://foodimages.com/food_387.jpg,26-11-2025
e4edc0b5f832e2e1d4e2e00b,Spring Rolls,Starter,Chinese,Starter with Mild taste,378,12,Veg,Mild,https://foodimages.com/food_388.jpg,07-12-2025
e4edc0b5f832e2e1d4e2e00b,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,357,0,Veg,Spicy,https://foodimages.com/food_389.jpg,21-09-2025
e4edc0b5f832e2e1d4e2e00b,Cold Coffee,Beverage,Other,Beverage with Mild taste,365,0,Veg,Mild,https://foodimages.com/food_390.jpg,31-08-2025
e4edc0b5f832e2e1d4e2e00b,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,464,5,Veg,Mild,https://foodimages.com/food_391.jpg,25-07-2025
685728a343224465dd183c0a,Cold Coffee,Beverage,Other,Beverage with Mild taste,429,5,Veg,Mild,https://foodimages.com/food_392.jpg,25-10-2025
685728a343224465dd183c0a,Margherita Pizza,Main Course,Italian,Main Course with Spicy taste,168,0,Veg,Spicy,https://foodimages.com/food_393.jpg,03-07-2025
685728a343224465dd183c0a,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,403,0,Non-Veg,Mild,https://foodimages.com/food_394.jpg,06-09-2025
685728a343224465dd183c0a,Spring Rolls,Starter,Chinese,Starter with Mild taste,157,12,Veg,Mild,https://foodimages.com/food_395.jpg,15-07-2025
4792a1715b8558f744b28d0d,Gulab Jamun,Dessert,Indian,Dessert with Mild taste,403,18,Veg,Mild,https://foodimages.com/food_396.jpg,20-09-2025
4792a1715b8558f744b28d0d,Chicken Biryani,Main Course,Indian,Main Course with Spicy taste,151,5,Non-Veg,Spicy,https://foodimages.com/food_397.jpg,11-11-2025
4792a1715b8558f744b28d0d,Margherita Pizza,Main Course,Italian,Main Course with Medium taste,362,18,Veg,Medium,https://foodimages.com/food_398.jpg,24-07-2025
4792a1715b8558f744b28d0d,Veg Hakka Noodles,Main Course,Chinese,Main Course with Medium taste,160,12,Veg,Medium,https://foodimages.com/food_399.jpg,15-12-2025
33a1e9b143fcc3cf61007402,Veg Hakka Noodles,Main Course,Chinese,Main Course with Medium taste,411,18,Veg,Medium,https://foodimages.com/food_400.jpg,27-12-2025
33a1e9b143fcc3cf61007402,Lemon Iced Tea,Starter,Other,Starter with Medium taste,222,5,Vegan,Medium,https://foodimages.com/food_401.jpg,22-07-2025
33a1e9b143fcc3cf61007402,Chicken Biryani,Main Course,Indian,Main Course with Mild taste,411,18,Non-Veg,Mild,https://foodimages.com/food_402.jpg,01-08-2025
33a1e9b143fcc3cf61007402,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,226,5,Veg,Spicy,https://foodimages.com/food_403.jpg,27-11-2025
8bfe3560832d1acb9364eb37,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,365,0,Jain,Mild,https://foodimages.com/food_404.jpg,11-11-2025
8bfe3560832d1acb9364eb37,Brownie,Dessert,Other,Dessert with Spicy taste,206,0,Veg,Spicy,https://foodimages.com/food_405.jpg,21-11-2025
8bfe3560832d1acb9364eb37,Gulab Jamun,Dessert,Indian,Dessert with Mild taste,185,12,Veg,Mild,https://foodimages.com/food_406.jpg,26-09-2025
8bfe3560832d1acb9364eb37,Chicken Biryani,Main Course,Indian,Main Course with Medium taste,257,18,Jain,Medium,https://foodimages.com/food_407.jpg,25-10-2025
3402770fc48bfcc4d14653e1,Paneer Butter Masala,Main Course,Indian,Main Course with Medium taste,445,5,Veg,Medium,https://foodimages.com/food_408.jpg,24-12-2025
3402770fc48bfcc4d14653e1,Spring Rolls,Starter,Chinese,Starter with Spicy taste,319,12,Jain,Spicy,https://foodimages.com/food_409.jpg,26-08-2025
3402770fc48bfcc4d14653e1,Cold Coffee,Beverage,Other,Beverage with Mild taste,454,5,Veg,Mild,https://foodimages.com/food_410.jpg,22-08-2025
3402770fc48bfcc4d14653e1,Margherita Pizza,Main Course,Italian,Main Course with Medium taste,212,18,Veg,Medium,https://foodimages.com/food_411.jpg,14-11-2025
a6d94a02e52d91d4863644cb,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,467,12,Veg,Spicy,https://foodimages.com/food_412.jpg,18-07-2025
a6d94a02e52d91d4863644cb,Chicken Biryani,Main Course,Indian,Main Course with Mild taste,397,5,Non-Veg,Mild,https://foodimages.com/food_413.jpg,19-10-2025
a6d94a02e52d91d4863644cb,Spring Rolls,Starter,Chinese,Starter with Spicy taste,139,5,Veg,Spicy,https://foodimages.com/food_414.jpg,12-07-2025
a6d94a02e52d91d4863644cb,Gulab Jamun,Dessert,Indian,Dessert with Mild taste,408,0,Veg,Mild,https://foodimages.com/food_415.jpg,05-10-2025
8f4ab6c7629ad86a091bbb0a,Gulab Jamun,Dessert,Indian,Dessert with Mild taste,209,12,Veg,Mild,https://foodimages.com/food_416.jpg,18-09-2025
8f4ab6c7629ad86a091bbb0a,Veg Hakka Noodles,Main Course,Chinese,Main Course with Mild taste,169,18,Veg,Mild,https://foodimages.com/food_417.jpg,10-10-2025
8f4ab6c7629ad86a091bbb0a,Margherita Pizza,Main Course,Italian,Main Course with Spicy taste,129,12,Veg,Spicy,https://foodimages.com/food_418.jpg,20-09-2025
8f4ab6c7629ad86a091bbb0a,Cold Coffee,Beverage,Other,Beverage with Spicy taste,198,5,Jain,Spicy,https://foodimages.com/food_419.jpg,22-09-2025
29a9df122f5e1d11b46b05fd,Paneer Butter Masala,Main Course,Indian,Main Course with Mild taste,156,5,Veg,Mild,https://foodimages.com/food_420.jpg,07-07-2025
29a9df122f5e1d11b46b05fd,Chicken Biryani,Main Course,Indian,Main Course with Medium taste,178,12,Jain,Medium,https://foodimages.com/food_421.jpg,13-11-2025
29a9df122f5e1d11b46b05fd,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,207,18,Jain,Mild,https://foodimages.com/food_422.jpg,19-07-2025
29a9df122f5e1d11b46b05fd,Margherita Pizza,Main Course,Italian,Main Course with Spicy taste,223,18,Veg,Spicy,https://foodimages.com/food_423.jpg,22-08-2025
9f91066f272fb03278ea726a,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,438,5,Non-Veg,Mild,https://foodimages.com/food_424.jpg,22-09-2025
9f91066f272fb03278ea726a,Chicken Biryani,Main Course,Indian,Main Course with Spicy taste,396,18,Non-Veg,Spicy,https://foodimages.com/food_425.jpg,23-07-2025
9f91066f272fb03278ea726a,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,223,0,Veg,Mild,https://foodimages.com/food_426.jpg,19-09-2025
9f91066f272fb03278ea726a,Spring Rolls,Starter,Chinese,Starter with Mild taste,373,12,Veg,Mild,https://foodimages.com/food_427.jpg,03-09-2025
a553549131315f8822c7e876,Paneer Butter Masala,Main Course,Indian,Main Course with Medium taste,349,0,Jain,Medium,https://foodimages.com/food_428.jpg,19-09-2025
a553549131315f8822c7e876,Lemon Iced Tea,Main Course,Other,Main Course with Medium taste,454,12,Vegan,Medium,https://foodimages.com/food_429.jpg,22-08-2025
a553549131315f8822c7e876,Cold Coffee,Beverage,Other,Beverage with Spicy taste,156,5,Veg,Spicy,https://foodimages.com/food_430.jpg,17-07-2025
a553549131315f8822c7e876,Veg Hakka Noodles,Main Course,Chinese,Main Course with Mild taste,420,12,Veg,Mild,https://foodimages.com/food_431.jpg,15-09-2025
262269ae7c90ab8e7287eb9b,Cold Coffee,Beverage,Other,Beverage with Spicy taste,261,5,Jain,Spicy,https://foodimages.com/food_432.jpg,17-10-2025
262269ae7c90ab8e7287eb9b,Chicken Biryani,Main Course,Indian,Main Course with Mild taste,162,5,Non-Veg,Mild,https://foodimages.com/food_433.jpg,16-07-2025
262269ae7c90ab8e7287eb9b,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,235,12,Non-Veg,Mild,https://foodimages.com/food_434.jpg,13-09-2025
262269ae7c90ab8e7287eb9b,Spring Rolls,Starter,Chinese,Starter with Mild taste,460,5,Veg,Mild,https://foodimages.com/food_435.jpg,22-11-2025
47362c0f5296a50d9bb4f2d4,Brownie,Dessert,Other,Dessert with Medium taste,203,18,Veg,Medium,https://foodimages.com/food_436.jpg,19-11-2025
47362c0f5296a50d9bb4f2d4,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,378,18,Veg,Spicy,https://foodimages.com/food_437.jpg,30-09-2025
47362c0f5296a50d9bb4f2d4,Margherita Pizza,Main Course,Italian,Main Course with Mild taste,479,0,Jain,Mild,https://foodimages.com/food_438.jpg,22-10-2025
47362c0f5296a50d9bb4f2d4,Veg Hakka Noodles,Main Course,Chinese,Main Course with Mild taste,206,0,Veg,Mild,https://foodimages.com/food_439.jpg,12-09-2025
25ccbe9d82dc7a977a49f91b,Spring Rolls,Starter,Chinese,Starter with Spicy taste,486,18,Veg,Spicy,https://foodimages.com/food_440.jpg,17-12-2025
25ccbe9d82dc7a977a49f91b,Brownie,Dessert,Other,Dessert with Spicy taste,462,12,Veg,Spicy,https://foodimages.com/food_441.jpg,20-08-2025
25ccbe9d82dc7a977a49f91b,Lemon Iced Tea,Dessert,Other,Dessert with Mild taste,466,0,Vegan,Mild,https://foodimages.com/food_442.jpg,03-08-2025
25ccbe9d82dc7a977a49f91b,Veg Hakka Noodles,Main Course,Chinese,Main Course with Medium taste,410,12,Jain,Medium,https://foodimages.com/food_443.jpg,05-08-2025
81b95806d605ed09cc17a8f1,Chicken Biryani,Main Course,Indian,Main Course with Medium taste,215,18,Jain,Medium,https://foodimages.com/food_444.jpg,29-11-2025
81b95806d605ed09cc17a8f1,Veg Hakka Noodles,Main Course,Chinese,Main Course with Mild taste,374,5,Veg,Mild,https://foodimages.com/food_445.jpg,04-09-2025
81b95806d605ed09cc17a8f1,Cold Coffee,Beverage,Other,Beverage with Medium taste,461,0,Jain,Medium,https://foodimages.com/food_446.jpg,07-07-2025
81b95806d605ed09cc17a8f1,Margherita Pizza,Main Course,Italian,Main Course with Spicy taste,255,5,Veg,Spicy,https://foodimages.com/food_447.jpg,16-09-2025
5e0f124815e4e03d1be480b7,Lemon Iced Tea,Beverage,Other,Beverage with Medium taste,367,5,Vegan,Medium,https://foodimages.com/food_448.jpg,25-12-2025
5e0f124815e4e03d1be480b7,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,491,5,Veg,Spicy,https://foodimages.com/food_449.jpg,02-09-2025
5e0f124815e4e03d1be480b7,Brownie,Dessert,Other,Dessert with Spicy taste,211,5,Veg,Spicy,https://foodimages.com/food_450.jpg,27-09-2025
5e0f124815e4e03d1be480b7,Cold Coffee,Beverage,Other,Beverage with Spicy taste,366,18,Veg,Spicy,https://foodimages.com/food_451.jpg,17-12-2025
ceda54111efea693311aafec,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,377,18,Veg,Spicy,https://foodimages.com/food_452.jpg,11-09-2025
ceda54111efea693311aafec,Chicken Biryani,Main Course,Indian,Main Course with Medium taste,306,5,Non-Veg,Medium,https://foodimages.com/food_453.jpg,13-12-2025
ceda54111efea693311aafec,Margherita Pizza,Main Course,Italian,Main Course with Spicy taste,243,0,Veg,Spicy,https://foodimages.com/food_454.jpg,18-07-2025
ceda54111efea693311aafec,Spring Rolls,Starter,Chinese,Starter with Mild taste,379,18,Veg,Mild,https://foodimages.com/food_455.jpg,25-08-2025
b54d458e36c32749c9fdf3e1,Gulab Jamun,Dessert,Indian,Dessert with Spicy taste,288,0,Veg,Spicy,https://foodimages.com/food_456.jpg,01-12-2025
b54d458e36c32749c9fdf3e1,Veg Hakka Noodles,Main Course,Chinese,Main Course with Mild taste,484,18,Veg,Mild,https://foodimages.com/food_457.jpg,12-07-2025
b54d458e36c32749c9fdf3e1,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,230,18,Veg,Spicy,https://foodimages.com/food_458.jpg,29-09-2025
b54d458e36c32749c9fdf3e1,Cold Coffee,Beverage,Other,Beverage with Spicy taste,409,0,Veg,Spicy,https://foodimages.com/food_459.jpg,13-09-2025
c2aafc7e95a34a4276af9149,Cold Coffee,Beverage,Other,Beverage with Medium taste,206,0,Veg,Medium,https://foodimages.com/food_460.jpg,08-11-2025
c2aafc7e95a34a4276af9149,Gulab Jamun,Dessert,Indian,Dessert with Spicy taste,132,5,Veg,Spicy,https://foodimages.com/food_461.jpg,14-08-2025
c2aafc7e95a34a4276af9149,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,382,12,Veg,Spicy,https://foodimages.com/food_462.jpg,14-12-2025
c2aafc7e95a34a4276af9149,Chicken Manchurian,Starter,Chinese,Starter with Medium taste,407,0,Non-Veg,Medium,https://foodimages.com/food_463.jpg,16-10-2025
43927d9d244e8d68269de1b8,Margherita Pizza,Main Course,Italian,Main Course with Medium taste,142,5,Veg,Medium,https://foodimages.com/food_464.jpg,12-11-2025
43927d9d244e8d68269de1b8,Spring Rolls,Starter,Chinese,Starter with Mild taste,319,12,Jain,Mild,https://foodimages.com/food_465.jpg,24-08-2025
43927d9d244e8d68269de1b8,Chicken Biryani,Main Course,Indian,Main Course with Medium taste,361,12,Non-Veg,Medium,https://foodimages.com/food_466.jpg,27-10-2025
43927d9d244e8d68269de1b8,Veg Hakka Noodles,Main Course,Chinese,Main Course with Mild taste,358,18,Veg,Mild,https://foodimages.com/food_467.jpg,23-07-2025
f3725bcdcecab98eca2ffae3,Margherita Pizza,Main Course,Italian,Main Course with Spicy taste,422,0,Veg,Spicy,https://foodimages.com/food_468.jpg,01-08-2025
f3725bcdcecab98eca2ffae3,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,284,12,Non-Veg,Mild,https://foodimages.com/food_469.jpg,17-11-2025
f3725bcdcecab98eca2ffae3,Gulab Jamun,Dessert,Indian,Dessert with Medium taste,345,18,Veg,Medium,https://foodimages.com/food_470.jpg,13-09-2025
f3725bcdcecab98eca2ffae3,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,295,5,Veg,Spicy,https://foodimages.com/food_471.jpg,22-07-2025
69b11c2c12269e073632f281,Spring Rolls,Starter,Chinese,Starter with Mild taste,148,5,Veg,Mild,https://foodimages.com/food_472.jpg,07-09-2025
69b11c2c12269e073632f281,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,284,5,Non-Veg,Mild,https://foodimages.com/food_473.jpg,02-08-2025
69b11c2c12269e073632f281,Veg Hakka Noodles,Main Course,Chinese,Main Course with Mild taste,142,18,Veg,Mild,https://foodimages.com/food_474.jpg,02-12-2025
69b11c2c12269e073632f281,Brownie,Dessert,Other,Dessert with Spicy taste,413,5,Veg,Spicy,https://foodimages.com/food_475.jpg,01-09-2025
104c6901a99d38f9eef1955c,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,163,12,Non-Veg,Mild,https://foodimages.com/food_476.jpg,18-12-2025
104c6901a99d38f9eef1955c,Cold Coffee,Beverage,Other,Beverage with Mild taste,380,0,Veg,Mild,https://foodimages.com/food_477.jpg,13-11-2025
104c6901a99d38f9eef1955c,Spring Rolls,Starter,Chinese,Starter with Medium taste,299,18,Veg,Medium,https://foodimages.com/food_478.jpg,11-12-2025
104c6901a99d38f9eef1955c,Gulab Jamun,Dessert,Indian,Dessert with Mild taste,415,18,Veg,Mild,https://foodimages.com/food_479.jpg,17-08-2025
a399db85224d667a1aef2316,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,258,5,Veg,Spicy,https://foodimages.com/food_480.jpg,14-12-2025
a399db85224d667a1aef2316,Chicken Biryani,Main Course,Indian,Main Course with Medium taste,453,5,Non-Veg,Medium,https://foodimages.com/food_481.jpg,31-10-2025
a399db85224d667a1aef2316,Cold Coffee,Beverage,Other,Beverage with Spicy taste,367,12,Veg,Spicy,https://foodimages.com/food_482.jpg,12-10-2025
a399db85224d667a1aef2316,Chicken Manchurian,Starter,Chinese,Starter with Medium taste,360,12,Non-Veg,Medium,https://foodimages.com/food_483.jpg,16-11-2025
1ab9b9849a249d7702dc8edd,Lemon Iced Tea,Main Course,Other,Main Course with Medium taste,225,18,Vegan,Medium,https://foodimages.com/food_484.jpg,10-07-2025
1ab9b9849a249d7702dc8edd,Gulab Jamun,Dessert,Indian,Dessert with Mild taste,292,18,Veg,Mild,https://foodimages.com/food_485.jpg,16-11-2025
1ab9b9849a249d7702dc8edd,Spring Rolls,Starter,Chinese,Starter with Spicy taste,168,5,Veg,Spicy,https://foodimages.com/food_486.jpg,28-09-2025
1ab9b9849a249d7702dc8edd,Chicken Manchurian,Starter,Chinese,Starter with Mild taste,242,12,Non-Veg,Mild,https://foodimages.com/food_487.jpg,14-10-2025
22f137532f0ed00778e33089,Chicken Biryani,Main Course,Indian,Main Course with Medium taste,154,0,Non-Veg,Medium,https://foodimages.com/food_488.jpg,31-07-2025
22f137532f0ed00778e33089,Brownie,Dessert,Other,Dessert with Mild taste,225,12,Veg,Mild,https://foodimages.com/food_489.jpg,21-09-2025
22f137532f0ed00778e33089,Margherita Pizza,Main Course,Italian,Main Course with Medium taste,447,12,Veg,Medium,https://foodimages.com/food_490.jpg,22-08-2025
22f137532f0ed00778e33089,Spring Rolls,Starter,Chinese,Starter with Medium taste,315,0,Veg,Medium,https://foodimages.com/food_491.jpg,19-07-2025
84dfa76220ce80214b85dac3,Brownie,Dessert,Other,Dessert with Spicy taste,228,12,Veg,Spicy,https://foodimages.com/food_492.jpg,16-09-2025
84dfa76220ce80214b85dac3,Gulab Jamun,Dessert,Indian,Dessert with Spicy taste,244,18,Veg,Spicy,https://foodimages.com/food_493.jpg,24-09-2025
84dfa76220ce80214b85dac3,Lemon Iced Tea,Starter,Other,Starter with Spicy taste,446,5,Vegan,Spicy,https://foodimages.com/food_494.jpg,18-09-2025
84dfa76220ce80214b85dac3,Spring Rolls,Starter,Chinese,Starter with Spicy taste,414,18,Veg,Spicy,https://foodimages.com/food_495.jpg,27-07-2025
9c694b1023496eaa44b54c96,Lemon Iced Tea,Main Course,Other,Main Course with Mild taste,466,5,Vegan,Mild,https://foodimages.com/food_496.jpg,19-12-2025
9c694b1023496eaa44b54c96,Paneer Butter Masala,Main Course,Indian,Main Course with Spicy taste,156,0,Veg,Spicy,https://foodimages.com/food_497.jpg,07-10-2025
9c694b1023496eaa44b54c96,Brownie,Dessert,Other,Dessert with Spicy taste,307,5,Jain,Spicy,https://foodimages.com/food_498.jpg,20-09-2025
9c694b1023496eaa44b54c96,Veg Hakka Noodles,Main Course,Chinese,Main Course with Spicy taste,456,18,Veg,Spicy,https://foodimages.com/food_499.jpg,23-07-2025
6dda9164ff69a66a43b9a7a5,Veg Hakka Noodles,Main Course,Chinese,Main Course with Medium taste,142,18,Veg,Medium,https://foodimages.com/food_500.jpg,12-09-2025
6dda9164ff69a66a43b9a7a5,Spring Rolls,Starter,Chinese,Starter with Medium taste,380,5,Veg,Medium,https://foodimages.com/food_501.jpg,16-07-2025
6dda9164ff69a66a43b9a7a5,Brownie,Dessert,Other,Dessert with Spicy taste,313,5,Veg,Spicy,https://foodimages.com/food_502.jpg,05-12-2025
6dda9164ff69a66a43b9a7a5,Cold Coffee,Beverage,Other,Beverage with Medium taste,485,5,Veg,Medium,https://foodimages.com/food_503.jpg,11-09-2025
